Source MAC,Destination MAC,Protocol,Port Dst,Size,Time,Access
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,5222,66,2024-12-31T03:24:04.101700,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,5222,95,2024-12-31T03:24:04.102543,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,53078,66,2024-12-31T03:24:04.121491,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,53797,74,2024-12-31T03:24:04.159807,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,53797,66,2024-12-31T03:24:04.159829,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,53797,66,2024-12-31T03:24:05.393509,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,53797,66,2024-12-31T03:24:05.393527,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,53749,54,2024-12-31T03:24:05.403070,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,53749,54,2024-12-31T03:24:05.403086,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,53798,66,2024-12-31T03:24:05.482172,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,53798,1494,2024-12-31T03:24:05.482190,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,53798,1494,2024-12-31T03:24:05.482200,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,53798,782,2024-12-31T03:24:05.482373,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,66,2024-12-31T03:24:05.482621,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,66,2024-12-31T03:24:05.483029,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,53785,66,2024-12-31T03:24:07.484483,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,53077,66,2024-12-31T03:24:07.547078,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,53800,54,2024-12-31T03:24:07.564844,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,53800,54,2024-12-31T03:24:07.564863,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,1486,2024-12-31T03:24:07.565003,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,1486,2024-12-31T03:24:07.565018,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,1486,2024-12-31T03:24:07.565052,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,53800,54,2024-12-31T03:24:07.647773,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,53800,54,2024-12-31T03:24:07.647795,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,53800,54,2024-12-31T03:24:07.647800,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,53072,702,2024-12-31T03:24:09.999009,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,53803,66,2024-12-31T03:24:09.999030,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,66,2024-12-31T03:24:09.999109,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,54,2024-12-31T03:24:09.999514,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,571,2024-12-31T03:24:09.999520,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,71,2024-12-31T03:24:10.072444,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,53803,54,2024-12-31T03:24:10.082351,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,53803,181,2024-12-31T03:24:10.082375,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,53803,60,2024-12-31T03:24:10.082383,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,53803,101,2024-12-31T03:24:10.082389,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,71,2024-12-31T03:24:12.130932,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,59335,68,2024-12-31T03:24:12.160287,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,53072,66,2024-12-31T03:24:12.167163,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,71,2024-12-31T03:24:12.171292,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,53072,174,2024-12-31T03:24:12.172545,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,66,2024-12-31T03:24:12.172653,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,53821,67,2024-12-31T03:24:12.199700,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,71,2024-12-31T03:24:12.230396,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,65189,67,2024-12-31T03:24:12.253995,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,53072,182,2024-12-31T03:24:12.302010,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,71,2024-12-31T03:24:29.710519,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,59335,68,2024-12-31T03:24:29.739564,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,53130,66,2024-12-31T03:24:29.772360,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,71,2024-12-31T03:24:29.940477,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,59335,68,2024-12-31T03:24:29.969478,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,4444,190,2024-12-31T03:24:30.060253,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DNS,53,85,2024-12-31T03:24:30.107250,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,71,2024-12-31T03:24:30.171140,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,59335,68,2024-12-31T03:24:30.199531,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DNS,64187,139,2024-12-31T03:24:30.222596,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,71,2024-12-31T03:24:31.295534,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,71,2024-12-31T03:24:31.298111,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,53821,67,2024-12-31T03:24:31.324373,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,59335,68,2024-12-31T03:24:31.327118,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,71,2024-12-31T03:24:31.528910,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,53821,67,2024-12-31T03:24:31.558463,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,71,2024-12-31T03:24:31.762201,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,53821,67,2024-12-31T03:24:31.791048,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DNS,53,85,2024-12-31T03:24:31.948609,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DNS,49960,213,2024-12-31T03:24:31.957235,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,78,2024-12-31T03:24:41.757289,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,53816,74,2024-12-31T03:24:41.861326,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,66,2024-12-31T03:24:41.861416,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,53816,66,2024-12-31T03:24:41.866382,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,53816,1494,2024-12-31T03:24:41.868580,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,66,2024-12-31T03:24:41.869179,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,53816,1494,2024-12-31T03:24:41.870471,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,66,2024-12-31T03:24:41.870514,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,71,2024-12-31T03:24:41.962915,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,53817,74,2024-12-31T03:24:41.965877,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DNS,23614,95,2024-12-31T03:24:46.267386,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,QUIC,443,1292,2024-12-31T03:24:46.267918,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,QUIC,443,1292,2024-12-31T03:24:46.267942,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,QUIC,58863,82,2024-12-31T03:24:46.290180,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,QUIC,58863,1292,2024-12-31T03:24:46.293650,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,78,2024-12-31T03:24:46.304406,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,QUIC,443,1292,2024-12-31T03:24:46.313357,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,53196,74,2024-12-31T03:24:46.323242,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,66,2024-12-31T03:24:46.323325,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,1466,2024-12-31T03:24:46.323795,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,53822,66,2024-12-31T03:24:48.645301,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,53822,101,2024-12-31T03:24:48.645305,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,53822,66,2024-12-31T03:24:48.645307,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,53822,101,2024-12-31T03:24:48.645308,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,53822,66,2024-12-31T03:24:48.645309,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,66,2024-12-31T03:24:48.645509,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,53822,66,2024-12-31T03:24:48.645710,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,1494,2024-12-31T03:24:48.645728,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,1494,2024-12-31T03:24:48.645730,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,1494,2024-12-31T03:24:48.645732,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,53824,66,2024-12-31T03:24:50.627923,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,53824,66,2024-12-31T03:24:50.627927,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,53824,66,2024-12-31T03:24:50.627929,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,53824,66,2024-12-31T03:24:50.627931,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,53824,66,2024-12-31T03:24:50.627932,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,53824,66,2024-12-31T03:24:50.627933,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,53824,66,2024-12-31T03:24:50.627935,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,1474,2024-12-31T03:24:50.628100,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,1474,2024-12-31T03:24:50.628104,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,1474,2024-12-31T03:24:50.628106,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,19305,136,2024-12-31T20:05:49.695960,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,49877,156,2024-12-31T20:05:49.787128,Trusted
b6:26:be:4e:91:21,ff:ff:ff:ff:ff:ff,DATA,57621,86,2024-12-31T20:05:49.899123,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,19305,112,2024-12-31T20:05:49.994936,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,19305,81,2024-12-31T20:05:50.011865,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,49877,100,2024-12-31T20:05:50.042766,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,19305,136,2024-12-31T20:05:50.194796,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,19305,136,2024-12-31T20:05:50.255855,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DNS,53,71,2024-12-31T20:05:50.269528,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DNS,53,71,2024-12-31T20:05:50.269581,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,19305,112,2024-12-31T20:05:49.994935,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,19305,81,2024-12-31T20:05:50.011864,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,49877,100,2024-12-31T20:05:50.042765,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,19305,136,2024-12-31T20:05:50.194795,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,19305,136,2024-12-31T20:05:50.255853,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DNS,53,71,2024-12-31T20:05:50.269527,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DNS,53,71,2024-12-31T20:05:50.269580,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DNS,12358,307,2024-12-31T20:05:50.276908,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DNS,53557,103,2024-12-31T20:05:50.276911,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,QUIC,443,1292,2024-12-31T20:05:50.279592,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,19305,162,2024-12-31T20:06:52.251204,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,19305,84,2024-12-31T20:06:52.253907,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,STUN,3478,162,2024-12-31T20:06:52.254099,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,49877,100,2024-12-31T20:06:52.271305,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,49877,168,2024-12-31T20:06:52.271360,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,19305,169,2024-12-31T20:06:52.273317,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,ICMP,Unknown,190,2024-12-31T20:06:52.274082,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,STUN,19305,166,2024-12-31T20:06:52.278705,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,19305,966,2024-12-31T20:06:52.291028,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,19305,966,2024-12-31T20:06:52.291058,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,118,2024-12-31T20:06:54.550516,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,49264,112,2024-12-31T20:06:54.551372,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,66,2024-12-31T20:06:54.552652,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,946,2024-12-31T20:06:54.557216,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,1486,2024-12-31T20:06:54.557636,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,19305,158,2024-12-31T20:06:54.565555,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,49877,104,2024-12-31T20:06:54.574814,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,19305,153,2024-12-31T20:06:54.586758,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,71,2024-12-31T20:06:54.596499,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,19305,149,2024-12-31T20:06:54.608380,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,60358,916,2024-12-31T20:08:04.403376,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,60358,934,2024-12-31T20:08:04.406094,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,83,2024-12-31T20:08:04.409524,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,60358,826,2024-12-31T20:08:04.410352,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,55530,66,2024-12-31T20:08:04.410356,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,19305,143,2024-12-31T20:08:04.411534,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,49293,66,2024-12-31T20:08:04.411567,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,49293,66,2024-12-31T20:08:04.411569,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,61778,67,2024-12-31T20:08:04.412869,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,49877,100,2024-12-31T20:08:04.416490,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,49877,100,2024-12-31T20:08:07.018169,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,19305,147,2024-12-31T20:08:07.023168,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,19305,166,2024-12-31T20:08:07.045195,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,49877,72,2024-12-31T20:08:07.059156,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,19305,148,2024-12-31T20:08:07.059740,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,19305,152,2024-12-31T20:08:07.067676,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,49877,100,2024-12-31T20:08:07.068583,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,49877,72,2024-12-31T20:08:07.068585,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,19305,147,2024-12-31T20:08:07.073831,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,19305,162,2024-12-31T20:08:07.087130,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,19305,166,2024-12-31T20:08:09.092851,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,19305,1220,2024-12-31T20:08:09.097424,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,19305,1220,2024-12-31T20:08:09.097456,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,19305,1221,2024-12-31T20:08:09.097518,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,19305,1221,2024-12-31T20:08:09.097530,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,19305,1221,2024-12-31T20:08:09.097538,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,19305,1221,2024-12-31T20:08:09.097563,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,19305,1221,2024-12-31T20:08:09.097602,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,19305,1221,2024-12-31T20:08:09.097637,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,19305,1221,2024-12-31T20:08:09.097692,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,53798,157,2024-12-31T20:08:11.141689,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,53798,64,2024-12-31T20:08:11.143169,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,77,2024-12-31T20:08:11.143724,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,56128,67,2024-12-31T20:08:11.146370,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,19305,84,2024-12-31T20:08:11.146413,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,49298,66,2024-12-31T20:08:11.156917,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,49298,66,2024-12-31T20:08:11.156922,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,49298,66,2024-12-31T20:08:11.156924,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,49298,66,2024-12-31T20:08:11.156925,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,1474,2024-12-31T20:08:11.157090,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,19305,172,2024-12-31T20:08:13.573819,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,49877,104,2024-12-31T20:08:13.575696,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,19305,80,2024-12-31T20:08:13.578526,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,49300,1494,2024-12-31T20:08:13.582597,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,49300,1494,2024-12-31T20:08:13.582605,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,66,2024-12-31T20:08:13.582774,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,19305,163,2024-12-31T20:08:13.583944,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,49300,1494,2024-12-31T20:08:13.601759,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,49300,1494,2024-12-31T20:08:13.601765,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,66,2024-12-31T20:08:13.601903,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,49301,66,2024-12-31T20:08:15.627499,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,49301,66,2024-12-31T20:08:15.627505,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,49301,66,2024-12-31T20:08:15.627507,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,49301,66,2024-12-31T20:08:15.627509,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,49301,66,2024-12-31T20:08:15.627511,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,1474,2024-12-31T20:08:15.627668,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,1474,2024-12-31T20:08:15.627672,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,1474,2024-12-31T20:08:15.627675,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,1474,2024-12-31T20:08:15.627678,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,1474,2024-12-31T20:08:15.627697,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,19305,1241,2024-12-31T20:08:17.629140,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,19305,1241,2024-12-31T20:08:17.629221,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,19305,1241,2024-12-31T20:08:17.629301,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,19305,1241,2024-12-31T20:08:17.629378,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,19305,1241,2024-12-31T20:08:17.629468,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,19305,1241,2024-12-31T20:08:17.629509,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,19305,1241,2024-12-31T20:08:17.629574,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,19305,1241,2024-12-31T20:08:17.629657,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,19305,1242,2024-12-31T20:08:17.629717,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,49877,104,2024-12-31T20:08:17.631662,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,19305,1231,2024-12-31T20:08:19.739906,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,19305,1231,2024-12-31T20:08:19.739944,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,19305,1231,2024-12-31T20:08:19.739954,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,19305,1231,2024-12-31T20:08:19.739962,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,19305,1231,2024-12-31T20:08:19.740012,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,19305,1231,2024-12-31T20:08:19.740046,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,19305,1231,2024-12-31T20:08:19.740070,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,19305,1231,2024-12-31T20:08:19.740153,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,19305,1231,2024-12-31T20:08:19.740162,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,19305,1231,2024-12-31T20:08:19.740210,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,61422,124,2024-12-31T20:08:21.995145,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,19305,166,2024-12-31T20:08:22.010396,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,19305,171,2024-12-31T20:08:22.032920,Trusted
