Source MAC,Destination MAC,Protocol,Port Dst,Size,Time,Access
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,NBSS,56612,70,2024-12-26T00:17:09.072528,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,445,66,2024-12-26T00:17:09.072721,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,54751,81,2024-12-26T00:17:09.581197,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,75,2024-12-26T00:17:09.588148,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,105,2024-12-26T00:17:10.388172,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,90,2024-12-26T00:17:10.388978,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,66,2024-12-26T00:17:10.390327,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,171,2024-12-26T00:17:10.522500,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,59128,73,2024-12-26T00:17:10.548507,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,75,2024-12-26T00:17:10.554402,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DNS,53,74,2024-12-26T00:17:12.495091,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DNS,53,74,2024-12-26T00:17:12.495196,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DNS,42793,90,2024-12-26T00:17:12.511293,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DNS,16849,143,2024-12-26T00:17:12.513364,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,QUIC,443,1292,2024-12-26T00:17:12.519973,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,QUIC,443,1292,2024-12-26T00:17:12.520065,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,QUIC,443,124,2024-12-26T00:17:12.520222,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,102,2024-12-26T00:17:12.520745,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,1285,2024-12-26T00:17:12.525718,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,1292,2024-12-26T00:17:12.525798,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,QUIC,443,1292,2024-12-26T00:17:32.061981,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,QUIC,443,1292,2024-12-26T00:17:32.062084,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,121,2024-12-26T00:17:32.079750,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,78,2024-12-26T00:17:32.096121,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,QUIC,49864,82,2024-12-26T00:17:32.098632,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,51510,66,2024-12-26T00:17:32.099085,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,QUIC,49864,1292,2024-12-26T00:17:32.100218,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,QUIC,443,1292,2024-12-26T00:17:32.114183,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,QUIC,443,1292,2024-12-26T00:17:32.114329,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,57978,74,2024-12-26T00:17:32.115887,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,57993,66,2024-12-26T00:17:33.353136,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,57993,66,2024-12-26T00:17:33.353194,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,57993,369,2024-12-26T00:17:33.353207,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,57993,127,2024-12-26T00:17:33.353220,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,57993,97,2024-12-26T00:17:33.353232,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,66,2024-12-26T00:17:33.353331,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,97,2024-12-26T00:17:33.353510,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,57992,127,2024-12-26T00:17:33.355428,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,57992,97,2024-12-26T00:17:33.355464,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,57993,376,2024-12-26T00:17:33.355476,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,58289,163,2024-12-26T00:17:41.018550,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,78,2024-12-26T00:17:41.019064,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,71,2024-12-26T00:17:42.096311,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,54751,68,2024-12-26T00:17:42.135045,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,1288,2024-12-26T00:17:42.274561,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,95,2024-12-26T00:17:42.274671,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,57830,69,2024-12-26T00:17:42.301675,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,74,2024-12-26T00:17:42.329347,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,66,2024-12-26T00:17:42.463476,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,57830,543,2024-12-26T00:17:42.475032,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,51510,653,2024-12-26T00:17:43.887579,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,66,2024-12-26T00:17:43.888223,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,132,2024-12-26T00:17:44.338642,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,51510,66,2024-12-26T00:17:44.367009,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,56591,77,2024-12-26T00:17:45.626608,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,4070,66,2024-12-26T00:17:45.627010,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DNS,53,85,2024-12-26T00:17:45.713648,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,56591,77,2024-12-26T00:17:45.741174,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,4070,78,2024-12-26T00:17:45.741374,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DNS,52626,136,2024-12-26T00:17:46.036219,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,51532,1096,2024-12-26T00:18:11.491434,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,66,2024-12-26T00:18:11.491651,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,78,2024-12-26T00:18:11.623372,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,51532,66,2024-12-26T00:18:11.654620,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,51533,74,2024-12-26T00:18:11.943852,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,66,2024-12-26T00:18:11.944705,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,583,2024-12-26T00:18:11.944738,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,51533,66,2024-12-26T00:18:12.252631,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,51533,1494,2024-12-26T00:18:12.252737,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,51533,1494,2024-12-26T00:18:12.252769,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,58289,244,2024-12-26T00:18:41.006542,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,76,2024-12-26T00:18:41.006889,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,58050,182,2024-12-26T00:18:41.032908,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,66,2024-12-26T00:18:41.033093,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,58050,198,2024-12-26T00:18:41.238749,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,66,2024-12-26T00:18:41.238945,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,58050,182,2024-12-26T00:18:41.539054,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,51532,105,2024-12-26T00:18:41.539153,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,51532,90,2024-12-26T00:18:41.539180,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,51532,66,2024-12-26T00:18:41.539219,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,58076,1482,2024-12-26T00:19:11.566291,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,58076,1482,2024-12-26T00:19:11.566348,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,58076,1482,2024-12-26T00:19:11.566361,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,58076,1482,2024-12-26T00:19:11.566374,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,58076,1482,2024-12-26T00:19:11.566386,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,58076,1482,2024-12-26T00:19:11.566399,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,58076,1482,2024-12-26T00:19:11.566412,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,58076,1482,2024-12-26T00:19:11.566425,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,58076,1482,2024-12-26T00:19:11.566438,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,58076,1482,2024-12-26T00:19:11.566450,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,63914,559,2024-12-26T00:19:20.765569,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,63914,64,2024-12-26T00:19:20.765648,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,79,2024-12-26T00:19:20.766006,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,75,2024-12-26T00:19:20.766049,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,63914,69,2024-12-26T00:19:20.786005,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,51534,66,2024-12-26T00:19:20.938055,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,51534,1494,2024-12-26T00:19:20.949767,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,66,2024-12-26T00:19:20.950627,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,51534,1494,2024-12-26T00:19:20.951349,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,51534,780,2024-12-26T00:19:20.951364,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,54751,81,2024-12-26T00:19:50.658581,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,75,2024-12-26T00:19:50.665687,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,QUIC,443,1292,2024-12-26T00:19:51.522069,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,QUIC,443,1292,2024-12-26T00:19:51.522177,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,QUIC,443,124,2024-12-26T00:19:51.522259,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,QUIC,443,861,2024-12-26T00:19:51.522539,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,71,2024-12-26T00:19:51.542416,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,QUIC,63233,82,2024-12-26T00:19:51.552709,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,QUIC,63233,1292,2024-12-26T00:19:51.555220,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,51909,68,2024-12-26T00:19:51.574925,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,54751,78,2024-12-26T00:20:20.562233,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,54751,70,2024-12-26T00:20:20.562292,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,75,2024-12-26T00:20:20.569383,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,737,2024-12-26T00:20:20.584727,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,54751,75,2024-12-26T00:20:20.614820,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,75,2024-12-26T00:20:20.620936,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,54751,1022,2024-12-26T00:20:20.971158,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,54751,102,2024-12-26T00:20:20.971221,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,82,2024-12-26T00:20:20.978463,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,54751,68,2024-12-26T00:20:21.010851,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,75,2024-12-26T00:20:51.459771,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,53895,66,2024-12-26T00:20:51.467163,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,71,2024-12-26T00:20:51.503741,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,51909,68,2024-12-26T00:20:51.533596,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,58289,1130,2024-12-26T00:20:51.643335,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,82,2024-12-26T00:20:51.649520,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,58289,68,2024-12-26T00:20:51.679269,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DNS,53,87,2024-12-26T00:20:51.865820,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DNS,62677,157,2024-12-26T00:20:51.874516,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,QUIC,443,1292,2024-12-26T00:20:53.519285,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,71,2024-12-26T00:21:22.524744,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,51909,68,2024-12-26T00:21:22.562268,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DNS,53,75,2024-12-26T00:21:24.515746,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DNS,53,75,2024-12-26T00:21:24.515832,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DNS,53180,91,2024-12-26T00:21:24.532887,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DNS,36257,135,2024-12-26T00:21:24.534688,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,QUIC,443,1292,2024-12-26T00:21:24.536048,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,QUIC,443,1292,2024-12-26T00:21:24.536098,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,QUIC,443,1292,2024-12-26T00:21:24.536111,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,QUIC,443,120,2024-12-26T00:21:24.536800,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,51552,74,2024-12-26T00:21:56.818298,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,66,2024-12-26T00:21:56.818952,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,583,2024-12-26T00:21:56.818967,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,51552,66,2024-12-26T00:21:56.950460,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,51552,1494,2024-12-26T00:21:56.952212,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,66,2024-12-26T00:21:56.952930,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,51552,1494,2024-12-26T00:21:56.954062,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,51552,1306,2024-12-26T00:21:56.954097,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,51552,1494,2024-12-26T00:21:56.954128,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,66,2024-12-26T00:21:56.954261,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DNS,59544,275,2024-12-26T00:22:40.321928,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,78,2024-12-26T00:22:40.323607,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,219,2024-12-26T00:22:40.326890,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,507,2024-12-26T00:22:40.327082,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,97,2024-12-26T00:22:40.327143,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,78,2024-12-26T00:22:40.344352,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,51554,66,2024-12-26T00:22:40.487472,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,51554,66,2024-12-26T00:22:40.487554,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,66,2024-12-26T00:22:40.487761,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,51554,66,2024-12-26T00:22:40.491300,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,51293,100,2024-12-26T00:22:41.617618,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,51293,94,2024-12-26T00:22:41.617679,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,66,2024-12-26T00:22:41.618206,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,51293,100,2024-12-26T00:22:41.618722,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,51293,100,2024-12-26T00:22:41.618737,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,66,2024-12-26T00:22:41.618909,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,51293,94,2024-12-26T00:22:41.619384,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,51293,94,2024-12-26T00:22:41.619398,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,66,2024-12-26T00:22:41.619510,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,51564,74,2024-12-26T00:22:41.625800,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,58212,66,2024-12-26T00:22:43.879176,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,78,2024-12-26T00:22:44.093123,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DNS,53,86,2024-12-26T00:22:44.264542,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DNS,57649,194,2024-12-26T00:22:44.272568,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,51566,74,2024-12-26T00:22:44.367950,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,66,2024-12-26T00:22:44.368946,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,583,2024-12-26T00:22:44.368978,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,51566,66,2024-12-26T00:22:44.741984,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,51566,1494,2024-12-26T00:22:44.742067,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,66,2024-12-26T00:22:44.742879,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,105,2024-12-26T00:22:51.704020,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,90,2024-12-26T00:22:51.705046,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,66,2024-12-26T00:22:51.706594,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,51566,66,2024-12-26T00:22:52.011967,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,51566,66,2024-12-26T00:22:52.012146,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,66,2024-12-26T00:22:52.012522,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DNS,53,94,2024-12-26T00:22:52.506345,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DNS,53,94,2024-12-26T00:22:52.506447,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DNS,18146,126,2024-12-26T00:22:52.521563,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DNS,41474,153,2024-12-26T00:22:52.522858,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,NBNS,137,92,2024-12-26T00:23:00.723384,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,NBNS,40948,163,2024-12-26T00:23:00.729490,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,56623,66,2024-12-26T00:23:00.844233,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,4444,66,2024-12-26T00:23:00.844640,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DNS,53,86,2024-12-26T00:23:00.926869,Trusted
b6:26:be:4e:91:21,ff:ff:ff:ff:ff:ff,DATA,57621,86,2024-12-26T00:23:01.003730,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DNS,63375,141,2024-12-26T00:23:01.044401,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,1288,2024-12-26T00:23:02.532346,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,602,2024-12-26T00:23:02.532428,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,71,2024-12-26T00:23:02.534664,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,1285,2024-12-26T00:23:12.525803,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,1292,2024-12-26T00:23:12.525901,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,1292,2024-12-26T00:23:12.525916,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,819,2024-12-26T00:23:12.525932,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,51909,75,2024-12-26T00:23:12.564438,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,75,2024-12-26T00:23:12.571745,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,51909,729,2024-12-26T00:23:12.706597,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,51909,124,2024-12-26T00:23:12.706767,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,82,2024-12-26T00:23:12.713302,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,51909,68,2024-12-26T00:23:12.744622,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,56623,66,2024-12-26T00:23:21.401193,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,4444,66,2024-12-26T00:23:21.401567,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DNS,53,75,2024-12-26T00:23:21.882229,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DNS,53,75,2024-12-26T00:23:21.882329,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DNS,56583,91,2024-12-26T00:23:21.897022,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DNS,19471,135,2024-12-26T00:23:21.897096,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,QUIC,443,1292,2024-12-26T00:23:21.897746,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,QUIC,443,1292,2024-12-26T00:23:21.897786,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,QUIC,443,122,2024-12-26T00:23:21.897889,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,QUIC,443,589,2024-12-26T00:23:21.898012,Trusted
b6:26:be:4e:91:21,ff:ff:ff:ff:ff:ff,DATA,57621,86,2024-12-26T00:23:31.025292,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,102,2024-12-26T00:23:32.150356,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,54751,79,2024-12-26T00:23:32.222597,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,75,2024-12-26T00:23:32.229530,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,56609,98,2024-12-26T00:23:32.299996,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,66,2024-12-26T00:23:32.300149,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DNS,53,87,2024-12-26T00:23:32.471324,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DNS,57950,176,2024-12-26T00:23:32.562500,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,58289,208,2024-12-26T00:23:34.816336,Trusted
